year,month,day,hour,weekday,grid_id,temperture,car_number,holiday_0,holiday_1,rainy_0,rainy_1,xbg,lgb
2017,1,18,17,2,40,8,31.0,1,0,0,1,24.0,23.0
2017,1,18,17,2,41,8,35.0,1,0,0,1,27.0,25.0
2017,1,18,17,2,42,8,12.0,1,0,0,1,7.0,8.0
2017,1,18,17,2,43,8,10.0,1,0,0,1,9.0,10.0
2017,1,18,17,2,44,8,42.0,1,0,0,1,45.0,45.0
2017,1,18,17,2,45,8,17.0,1,0,0,1,15.0,14.0
2017,1,18,17,2,46,8,18.0,1,0,0,1,9.0,10.0
2017,1,18,17,2,47,8,11.0,1,0,0,1,16.0,16.0
2017,1,18,17,2,48,8,13.0,1,0,0,1,13.0,13.0
2017,1,18,17,2,49,8,17.0,1,0,0,1,11.0,13.0
2017,1,18,17,2,50,8,23.0,1,0,0,1,17.0,18.0
2017,1,18,18,2,1,8,8.0,1,0,0,1,6.0,6.0
2017,1,18,18,2,2,8,6.0,1,0,0,1,6.0,6.0
2017,1,18,18,2,3,8,11.0,1,0,0,1,9.0,10.0
2017,1,18,18,2,4,8,9.0,1,0,0,1,9.0,10.0
2017,1,18,18,2,5,8,4.0,1,0,0,1,5.0,5.0
2017,1,18,18,2,6,8,11.0,1,0,0,1,13.0,13.0
2017,1,18,18,2,7,8,3.0,1,0,0,1,9.0,10.0
2017,1,18,18,2,8,8,10.0,1,0,0,1,8.0,8.0
2017,1,18,18,2,9,8,9.0,1,0,0,1,8.0,8.0
2017,1,18,18,2,10,8,13.0,1,0,0,1,10.0,10.0
2017,1,18,18,2,11,8,5.0,1,0,0,1,10.0,9.0
2017,1,18,18,2,12,8,9.0,1,0,0,1,10.0,10.0
2017,1,18,18,2,13,8,2.0,1,0,0,1,4.0,3.0
2017,1,18,18,2,14,8,10.0,1,0,0,1,11.0,11.0
2017,1,18,18,2,15,8,1.0,1,0,0,1,3.0,3.0
2017,1,18,18,2,16,8,8.0,1,0,0,1,13.0,13.0
2017,1,18,18,2,17,8,11.0,1,0,0,1,13.0,12.0
2017,1,18,18,2,18,8,14.0,1,0,0,1,13.0,13.0
2017,1,18,18,2,19,8,10.0,1,0,0,1,12.0,12.0
2017,1,18,18,2,20,8,5.0,1,0,0,1,6.0,6.0
2017,1,18,18,2,21,8,8.0,1,0,0,1,5.0,5.0
2017,1,18,18,2,22,8,7.0,1,0,0,1,8.0,9.0
2017,1,18,18,2,23,8,1.0,1,0,0,1,3.0,3.0
2017,1,18,18,2,24,8,9.0,1,0,0,1,14.0,14.0
2017,1,18,18,2,25,8,7.0,1,0,0,1,5.0,5.0
2017,1,18,18,2,26,8,20.0,1,0,0,1,21.0,20.0
2017,1,18,18,2,27,8,19.0,1,0,0,1,21.0,19.0
2017,1,18,18,2,28,8,17.0,1,0,0,1,13.0,12.0
2017,1,18,18,2,29,8,13.0,1,0,0,1,21.0,20.0
2017,1,18,18,2,30,8,11.0,1,0,0,1,14.0,13.0
2017,1,18,18,2,31,8,9.0,1,0,0,1,8.0,8.0
2017,1,18,18,2,32,8,14.0,1,0,0,1,15.0,14.0
2017,1,18,18,2,33,8,12.0,1,0,0,1,16.0,16.0
2017,1,18,18,2,34,8,1.0,1,0,0,1,4.0,4.0
2017,1,18,18,2,35,8,16.0,1,0,0,1,20.0,21.0
2017,1,18,18,2,36,8,7.0,1,0,0,1,10.0,10.0
2017,1,18,18,2,37,8,9.0,1,0,0,1,14.0,13.0
2017,1,18,18,2,38,8,15.0,1,0,0,1,15.0,14.0
2017,1,18,18,2,39,8,15.0,1,0,0,1,17.0,17.0
2017,1,18,18,2,40,8,20.0,1,0,0,1,24.0,23.0
2017,1,18,18,2,41,8,26.0,1,0,0,1,27.0,25.0
2017,1,18,18,2,42,8,7.0,1,0,0,1,7.0,7.0
2017,1,18,18,2,43,8,7.0,1,0,0,1,9.0,9.0
2017,1,18,18,2,44,8,40.0,1,0,0,1,45.0,46.0
2017,1,18,18,2,45,8,10.0,1,0,0,1,15.0,15.0
2017,1,18,18,2,46,8,10.0,1,0,0,1,8.0,9.0
2017,1,18,18,2,47,8,13.0,1,0,0,1,16.0,16.0
2017,1,18,18,2,48,8,9.0,1,0,0,1,13.0,13.0
2017,1,18,18,2,49,8,8.0,1,0,0,1,10.0,11.0
2017,1,18,18,2,50,8,26.0,1,0,0,1,17.0,18.0
2017,1,18,19,2,1,8,4.0,1,0,0,1,6.0,5.0
2017,1,18,19,2,2,8,4.0,1,0,0,1,7.0,7.0
2017,1,18,19,2,3,8,12.0,1,0,0,1,9.0,10.0
2017,1,18,19,2,4,8,4.0,1,0,0,1,9.0,10.0
2017,1,18,19,2,5,8,2.0,1,0,0,1,5.0,4.0
2017,1,18,19,2,6,8,9.0,1,0,0,1,13.0,13.0
2017,1,18,19,2,7,8,9.0,1,0,0,1,9.0,10.0
2017,1,18,19,2,8,8,7.0,1,0,0,1,9.0,9.0
2017,1,18,19,2,9,8,11.0,1,0,0,1,8.0,8.0
2017,1,18,19,2,10,8,10.0,1,0,0,1,10.0,10.0
2017,1,18,19,2,11,8,9.0,1,0,0,1,10.0,9.0
2017,1,18,19,2,12,8,8.0,1,0,0,1,11.0,11.0
2017,1,18,19,2,13,8,6.0,1,0,0,1,4.0,3.0
2017,1,18,19,2,14,8,10.0,1,0,0,1,11.0,11.0
2017,1,18,19,2,15,8,2.0,1,0,0,1,4.0,3.0
2017,1,18,19,2,16,8,10.0,1,0,0,1,14.0,14.0
2017,1,18,19,2,17,8,10.0,1,0,0,1,13.0,12.0
2017,1,18,19,2,18,8,17.0,1,0,0,1,14.0,15.0
2017,1,18,19,2,19,8,14.0,1,0,0,1,13.0,13.0
2017,1,18,19,2,20,8,8.0,1,0,0,1,6.0,6.0
2017,1,18,19,2,21,8,1.0,1,0,0,1,6.0,5.0
2017,1,18,19,2,22,8,11.0,1,0,0,1,8.0,9.0
2017,1,18,19,2,23,8,3.0,1,0,0,1,4.0,3.0
2017,1,18,19,2,24,8,15.0,1,0,0,1,15.0,15.0
2017,1,18,19,2,25,8,6.0,1,0,0,1,5.0,5.0
2017,1,18,19,2,26,8,15.0,1,0,0,1,22.0,22.0
2017,1,18,19,2,27,8,21.0,1,0,0,1,22.0,22.0
2017,1,18,19,2,28,8,19.0,1,0,0,1,14.0,13.0
2017,1,18,19,2,29,8,24.0,1,0,0,1,22.0,24.0
2017,1,18,19,2,30,8,8.0,1,0,0,1,15.0,14.0
2017,1,18,19,2,31,8,10.0,1,0,0,1,8.0,7.0
2017,1,18,19,2,32,8,19.0,1,0,0,1,16.0,16.0
2017,1,18,19,2,33,8,23.0,1,0,0,1,17.0,18.0
2017,1,18,19,2,34,8,2.0,1,0,0,1,5.0,4.0
2017,1,18,19,2,35,8,29.0,1,0,0,1,21.0,23.0
2017,1,18,19,2,36,8,8.0,1,0,0,1,11.0,10.0
2017,1,18,19,2,37,8,17.0,1,0,0,1,15.0,15.0
2017,1,18,19,2,38,8,22.0,1,0,0,1,17.0,17.0
2017,1,18,19,2,39,8,20.0,1,0,0,1,19.0,20.0
2017,1,18,19,2,40,8,27.0,1,0,0,1,25.0,26.0
2017,1,18,19,2,41,8,30.0,1,0,0,1,28.0,29.0
2017,1,18,19,2,42,8,6.0,1,0,0,1,8.0,8.0
2017,1,18,19,2,43,8,12.0,1,0,0,1,10.0,10.0
2017,1,18,19,2,44,8,51.0,1,0,0,1,46.0,51.0
2017,1,18,19,2,45,8,22.0,1,0,0,1,16.0,16.0
2017,1,18,19,2,46,8,11.0,1,0,0,1,9.0,9.0
2017,1,18,19,2,47,8,21.0,1,0,0,1,17.0,17.0
2017,1,18,19,2,48,8,22.0,1,0,0,1,14.0,14.0
2017,1,18,19,2,49,8,13.0,1,0,0,1,10.0,11.0
2017,1,18,19,2,50,8,19.0,1,0,0,1,18.0,19.0
2017,1,18,20,2,1,8,4.0,1,0,0,1,5.0,4.0
2017,1,18,20,2,2,8,7.0,1,0,0,1,7.0,7.0
2017,1,18,20,2,3,8,3.0,1,0,0,1,9.0,10.0
2017,1,18,20,2,4,8,10.0,1,0,0,1,9.0,10.0
2017,1,18,20,2,5,8,3.0,1,0,0,1,5.0,4.0
2017,1,18,20,2,6,8,8.0,1,0,0,1,13.0,13.0
2017,1,18,20,2,7,8,9.0,1,0,0,1,9.0,9.0
2017,1,18,20,2,8,8,7.0,1,0,0,1,9.0,9.0
2017,1,18,20,2,9,8,2.0,1,0,0,1,8.0,8.0
2017,1,18,20,2,10,8,9.0,1,0,0,1,10.0,10.0
2017,1,18,20,2,11,8,8.0,1,0,0,1,10.0,9.0
2017,1,18,20,2,12,8,10.0,1,0,0,1,11.0,11.0
2017,1,18,20,2,13,8,3.0,1,0,0,1,4.0,3.0
2017,1,18,20,2,14,8,6.0,1,0,0,1,11.0,11.0
2017,1,18,20,2,15,8,1.0,1,0,0,1,4.0,3.0
2017,1,18,20,2,16,8,10.0,1,0,0,1,13.0,13.0
2017,1,18,20,2,17,8,9.0,1,0,0,1,13.0,12.0
2017,1,18,20,2,18,8,12.0,1,0,0,1,13.0,13.0
2017,1,18,20,2,19,8,10.0,1,0,0,1,12.0,12.0
2017,1,18,20,2,20,8,10.0,1,0,0,1,6.0,6.0
2017,1,18,20,2,21,8,4.0,1,0,0,1,6.0,5.0
2017,1,18,20,2,22,8,14.0,1,0,0,1,8.0,9.0
2017,1,18,20,2,23,8,6.0,1,0,0,1,4.0,3.0
2017,1,18,20,2,24,8,12.0,1,0,0,1,14.0,14.0
2017,1,18,20,2,25,8,5.0,1,0,0,1,5.0,4.0
2017,1,18,20,2,26,8,29.0,1,0,0,1,22.0,23.0
2017,1,18,20,2,27,8,22.0,1,0,0,1,22.0,23.0
2017,1,18,20,2,28,8,7.0,1,0,0,1,14.0,13.0
2017,1,18,20,2,29,8,26.0,1,0,0,1,22.0,24.0
2017,1,18,20,2,30,8,10.0,1,0,0,1,15.0,14.0
2017,1,18,20,2,31,8,8.0,1,0,0,1,8.0,7.0
2017,1,18,20,2,32,8,18.0,1,0,0,1,16.0,16.0
2017,1,18,20,2,33,8,16.0,1,0,0,1,18.0,19.0
2017,1,18,20,2,34,8,5.0,1,0,0,1,5.0,4.0
2017,1,18,20,2,35,8,21.0,1,0,0,1,20.0,22.0
2017,1,18,20,2,36,8,9.0,1,0,0,1,11.0,10.0
2017,1,18,20,2,37,8,16.0,1,0,0,1,15.0,15.0
2017,1,18,20,2,38,8,12.0,1,0,0,1,17.0,17.0
2017,1,18,20,2,39,8,19.0,1,0,0,1,19.0,20.0
2017,1,18,20,2,40,8,26.0,1,0,0,1,25.0,26.0
2017,1,18,20,2,41,8,25.0,1,0,0,1,28.0,29.0
2017,1,18,20,2,42,8,7.0,1,0,0,1,8.0,8.0
2017,1,18,20,2,43,8,8.0,1,0,0,1,9.0,9.0
2017,1,18,20,2,44,8,49.0,1,0,0,1,45.0,49.0
2017,1,18,20,2,45,8,17.0,1,0,0,1,16.0,16.0
2017,1,18,20,2,46,8,3.0,1,0,0,1,8.0,8.0
2017,1,18,20,2,47,8,16.0,1,0,0,1,17.0,17.0
2017,1,18,20,2,48,8,12.0,1,0,0,1,14.0,14.0
2017,1,18,20,2,49,8,3.0,1,0,0,1,9.0,9.0
2017,1,18,20,2,50,8,23.0,1,0,0,1,17.0,17.0
2017,1,18,21,2,1,8,1.0,1,0,0,1,3.0,2.0
2017,1,18,21,2,2,8,5.0,1,0,0,1,6.0,6.0
2017,1,18,21,2,3,8,11.0,1,0,0,1,9.0,10.0
2017,1,18,21,2,4,8,10.0,1,0,0,1,9.0,10.0
2017,1,18,21,2,5,8,2.0,1,0,0,1,4.0,3.0
2017,1,18,21,2,6,8,14.0,1,0,0,1,13.0,14.0
2017,1,18,21,2,7,8,3.0,1,0,0,1,8.0,7.0
2017,1,18,21,2,8,8,12.0,1,0,0,1,9.0,10.0
2017,1,18,21,2,9,8,11.0,1,0,0,1,8.0,8.0
2017,1,18,21,2,10,8,4.0,1,0,0,1,10.0,10.0
2017,1,18,21,2,11,8,2.0,1,0,0,1,9.0,8.0
2017,1,18,21,2,12,8,12.0,1,0,0,1,10.0,10.0
2017,1,18,21,2,13,8,2.0,1,0,0,1,4.0,3.0
2017,1,18,21,2,14,8,12.0,1,0,0,1,11.0,11.0
2017,1,18,21,2,15,8,4.0,1,0,0,1,4.0,3.0
2017,1,18,21,2,16,8,8.0,1,0,0,1,12.0,12.0
2017,1,18,21,2,17,8,9.0,1,0,0,1,12.0,12.0
2017,1,18,21,2,18,8,17.0,1,0,0,1,13.0,14.0
2017,1,18,21,2,19,8,8.0,1,0,0,1,11.0,11.0
2017,1,18,21,2,20,8,7.0,1,0,0,1,6.0,6.0
2017,1,18,21,2,21,8,2.0,1,0,0,1,5.0,4.0
2017,1,18,21,2,22,8,11.0,1,0,0,1,8.0,9.0
2017,1,18,21,2,23,8,4.0,1,0,0,1,4.0,3.0
2017,1,18,21,2,24,8,13.0,1,0,0,1,13.0,13.0
2017,1,18,21,2,25,8,2.0,1,0,0,1,4.0,4.0
2017,1,18,21,2,26,8,18.0,1,0,0,1,19.0,19.0
2017,1,18,21,2,27,8,14.0,1,0,0,1,19.0,19.0
2017,1,18,21,2,28,8,9.0,1,0,0,1,13.0,12.0
2017,1,18,21,2,29,8,23.0,1,0,0,1,20.0,22.0
2017,1,18,21,2,30,8,9.0,1,0,0,1,14.0,13.0
2017,1,18,21,2,31,8,5.0,1,0,0,1,7.0,6.0
2017,1,18,21,2,32,8,16.0,1,0,0,1,16.0,17.0
2017,1,18,21,2,33,8,16.0,1,0,0,1,17.0,18.0
2017,1,18,21,2,34,8,4.0,1,0,0,1,4.0,3.0
2017,1,18,21,2,35,8,19.0,1,0,0,1,17.0,17.0
2017,1,18,21,2,36,8,7.0,1,0,0,1,11.0,10.0
2017,1,18,21,2,37,8,12.0,1,0,0,1,12.0,11.0
2017,1,18,21,2,38,8,17.0,1,0,0,1,17.0,18.0
2017,1,18,21,2,39,8,13.0,1,0,0,1,18.0,19.0
2017,1,18,21,2,40,8,26.0,1,0,0,1,23.0,23.0
2017,1,18,21,2,41,8,27.0,1,0,0,1,25.0,25.0
2017,1,18,21,2,42,8,9.0,1,0,0,1,7.0,7.0
2017,1,18,21,2,43,8,8.0,1,0,0,1,8.0,8.0
2017,1,18,21,2,44,8,41.0,1,0,0,1,40.0,41.0
2017,1,18,21,2,45,8,20.0,1,0,0,1,16.0,16.0
2017,1,18,21,2,46,8,3.0,1,0,0,1,6.0,6.0
2017,1,18,21,2,47,8,19.0,1,0,0,1,17.0,17.0
2017,1,18,21,2,48,8,13.0,1,0,0,1,14.0,14.0
2017,1,18,21,2,49,8,6.0,1,0,0,1,8.0,8.0
2017,1,18,21,2,50,8,16.0,1,0,0,1,17.0,18.0
2017,1,18,22,2,2,8,5.0,1,0,0,1,6.0,6.0
2017,1,18,22,2,3,8,12.0,1,0,0,1,8.0,9.0
2017,1,18,22,2,4,8,13.0,1,0,0,1,8.0,9.0
2017,1,18,22,2,5,8,2.0,1,0,0,1,4.0,3.0
2017,1,18,22,2,6,8,13.0,1,0,0,1,12.0,13.0
2017,1,18,22,2,7,8,5.0,1,0,0,1,7.0,6.0
2017,1,18,22,2,8,8,9.0,1,0,0,1,8.0,9.0
2017,1,18,22,2,9,8,9.0,1,0,0,1,7.0,7.0
2017,1,18,22,2,10,8,7.0,1,0,0,1,9.0,9.0
2017,1,18,22,2,11,8,6.0,1,0,0,1,9.0,8.0
2017,1,18,22,2,12,8,11.0,1,0,0,1,9.0,9.0
2017,1,18,22,2,13,8,1.0,1,0,0,1,3.0,3.0
2017,1,18,22,2,14,8,11.0,1,0,0,1,10.0,10.0
2017,1,18,22,2,15,8,3.0,1,0,0,1,4.0,3.0
2017,1,18,22,2,16,8,8.0,1,0,0,1,11.0,11.0
2017,1,18,22,2,17,8,17.0,1,0,0,1,11.0,11.0
2017,1,18,22,2,18,8,13.0,1,0,0,1,12.0,14.0
2017,1,18,22,2,19,8,10.0,1,0,0,1,10.0,10.0
2017,1,18,22,2,20,8,9.0,1,0,0,1,6.0,6.0
2017,1,18,22,2,21,8,1.0,1,0,0,1,5.0,4.0
2017,1,18,22,2,22,8,6.0,1,0,0,1,7.0,7.0
2017,1,18,22,2,23,8,3.0,1,0,0,1,4.0,3.0
2017,1,18,22,2,24,8,20.0,1,0,0,1,12.0,13.0
2017,1,18,22,2,25,8,3.0,1,0,0,1,4.0,3.0
2017,1,18,22,2,26,8,19.0,1,0,0,1,16.0,16.0
2017,1,18,22,2,27,8,17.0,1,0,0,1,16.0,16.0
2017,1,18,22,2,28,8,10.0,1,0,0,1,12.0,11.0
2017,1,18,22,2,29,8,19.0,1,0,0,1,17.0,17.0
2017,1,18,22,2,30,8,9.0,1,0,0,1,13.0,13.0
2017,1,18,22,2,31,8,5.0,1,0,0,1,6.0,5.0
2017,1,18,22,2,32,8,19.0,1,0,0,1,15.0,15.0
2017,1,18,22,2,33,8,19.0,1,0,0,1,17.0,19.0
2017,1,18,22,2,34,8,6.0,1,0,0,1,4.0,3.0
2017,1,18,22,2,35,8,10.0,1,0,0,1,14.0,13.0
2017,1,18,22,2,36,8,8.0,1,0,0,1,10.0,10.0
2017,1,18,22,2,37,8,9.0,1,0,0,1,10.0,9.0
2017,1,18,22,2,38,8,18.0,1,0,0,1,16.0,17.0
2017,1,18,22,2,39,8,22.0,1,0,0,1,17.0,19.0
2017,1,18,22,2,40,8,17.0,1,0,0,1,21.0,20.0
2017,1,18,22,2,41,8,18.0,1,0,0,1,24.0,23.0
2017,1,18,22,2,42,8,6.0,1,0,0,1,6.0,6.0
2017,1,18,22,2,43,8,5.0,1,0,0,1,7.0,7.0
2017,1,18,22,2,44,8,36.0,1,0,0,1,37.0,34.0
2017,1,18,22,2,45,8,11.0,1,0,0,1,15.0,16.0
2017,1,18,22,2,46,8,3.0,1,0,0,1,5.0,5.0
2017,1,18,22,2,47,8,15.0,1,0,0,1,17.0,18.0
2017,1,18,22,2,48,8,14.0,1,0,0,1,14.0,14.0
2017,1,18,22,2,49,8,6.0,1,0,0,1,6.0,6.0
2017,1,18,22,2,50,8,14.0,1,0,0,1,16.0,17.0
2017,1,19,9,3,1,8,10.0,1,0,1,0,11.0,11.0
2017,1,19,9,3,2,8,18.0,1,0,1,0,13.0,18.0
2017,1,19,9,3,3,8,9.0,1,0,1,0,9.0,9.0
2017,1,19,9,3,4,8,3.0,1,0,1,0,9.0,8.0
2017,1,19,9,3,5,8,5.0,1,0,1,0,5.0,4.0
2017,1,19,9,3,6,8,18.0,1,0,1,0,16.0,19.0
2017,1,19,9,3,7,8,7.0,1,0,1,0,9.0,9.0
2017,1,19,9,3,8,8,10.0,1,0,1,0,9.0,8.0
2017,1,19,9,3,9,8,7.0,1,0,1,0,8.0,7.0
2017,1,19,9,3,10,8,17.0,1,0,1,0,13.0,16.0
2017,1,19,9,3,11,8,19.0,1,0,1,0,13.0,14.0
2017,1,19,9,3,12,8,14.0,1,0,1,0,12.0,12.0
2017,1,19,9,3,13,8,2.0,1,0,1,0,5.0,4.0
2017,1,19,9,3,14,8,16.0,1,0,1,0,13.0,14.0
2017,1,19,9,3,16,8,14.0,1,0,1,0,14.0,15.0
2017,1,19,9,3,17,8,13.0,1,0,1,0,13.0,12.0
2017,1,19,9,3,18,8,16.0,1,0,1,0,14.0,15.0
2017,1,19,9,3,19,8,11.0,1,0,1,0,13.0,14.0
2017,1,19,9,3,20,8,7.0,1,0,1,0,7.0,7.0
2017,1,19,9,3,21,8,6.0,1,0,1,0,6.0,5.0
2017,1,19,9,3,22,8,6.0,1,0,1,0,8.0,7.0
2017,1,19,9,3,23,8,2.0,1,0,1,0,4.0,3.0
2017,1,19,9,3,24,8,23.0,1,0,1,0,16.0,17.0
2017,1,19,9,3,25,8,3.0,1,0,1,0,6.0,6.0
2017,1,19,9,3,26,8,29.0,1,0,1,0,24.0,27.0
2017,1,19,9,3,27,8,24.0,1,0,1,0,24.0,27.0
2017,1,19,9,3,28,8,12.0,1,0,1,0,14.0,13.0
2017,1,19,9,3,29,8,29.0,1,0,1,0,23.0,25.0
2017,1,19,9,3,30,8,16.0,1,0,1,0,16.0,16.0
2017,1,19,9,3,31,8,6.0,1,0,1,0,9.0,8.0
2017,1,19,9,3,32,8,10.0,1,0,1,0,15.0,14.0
2017,1,19,9,3,33,8,11.0,1,0,1,0,16.0,15.0
2017,1,19,9,3,34,8,1.0,1,0,1,0,3.0,3.0
2017,1,19,9,3,35,8,23.0,1,0,1,0,22.0,23.0
2017,1,19,9,3,36,8,8.0,1,0,1,0,11.0,10.0
2017,1,19,9,3,37,8,20.0,1,0,1,0,16.0,17.0
2017,1,19,9,3,38,8,10.0,1,0,1,0,16.0,15.0
2017,1,19,9,3,39,8,19.0,1,0,1,0,17.0,16.0
2017,1,19,9,3,40,8,24.0,1,0,1,0,28.0,29.0
2017,1,19,9,3,41,8,27.0,1,0,1,0,31.0,32.0
2017,1,19,9,3,42,8,5.0,1,0,1,0,9.0,8.0
2017,1,19,9,3,43,8,10.0,1,0,1,0,11.0,11.0
2017,1,19,9,3,44,8,53.0,1,0,1,0,50.0,53.0
2017,1,19,9,3,45,8,10.0,1,0,1,0,15.0,14.0
2017,1,19,9,3,46,8,12.0,1,0,1,0,10.0,10.0
2017,1,19,9,3,47,8,14.0,1,0,1,0,16.0,16.0
2017,1,19,9,3,48,8,10.0,1,0,1,0,13.0,13.0
2017,1,19,9,3,49,8,18.0,1,0,1,0,12.0,13.0
2017,1,19,9,3,50,8,18.0,1,0,1,0,14.0,15.0
2017,1,19,10,3,1,8,7.0,1,0,1,0,11.0,11.0
2017,1,19,10,3,2,8,12.0,1,0,1,0,11.0,12.0
2017,1,19,10,3,3,8,6.0,1,0,1,0,9.0,9.0
2017,1,19,10,3,4,8,5.0,1,0,1,0,9.0,9.0
2017,1,19,10,3,5,8,3.0,1,0,1,0,5.0,4.0
2017,1,19,10,3,6,8,8.0,1,0,1,0,14.0,15.0
2017,1,19,10,3,7,8,12.0,1,0,1,0,10.0,11.0
2017,1,19,10,3,8,8,5.0,1,0,1,0,9.0,8.0
2017,1,19,10,3,9,8,8.0,1,0,1,0,9.0,8.0
2017,1,19,10,3,10,8,16.0,1,0,1,0,12.0,13.0
2017,1,19,10,3,11,8,15.0,1,0,1,0,12.0,13.0
2017,1,19,10,3,12,8,15.0,1,0,1,0,13.0,14.0
2017,1,19,10,3,13,8,4.0,1,0,1,0,5.0,4.0
2017,1,19,10,3,14,8,9.0,1,0,1,0,12.0,13.0
2017,1,19,10,3,16,8,14.0,1,0,1,0,14.0,15.0
2017,1,19,10,3,17,8,10.0,1,0,1,0,14.0,14.0
2017,1,19,10,3,18,8,11.0,1,0,1,0,14.0,14.0
2017,1,19,10,3,19,8,12.0,1,0,1,0,13.0,14.0
2017,1,19,10,3,20,8,13.0,1,0,1,0,7.0,7.0
2017,1,19,10,3,22,8,7.0,1,0,1,0,8.0,7.0
2017,1,19,10,3,23,8,1.0,1,0,1,0,4.0,3.0
2017,1,19,10,3,24,8,22.0,1,0,1,0,17.0,19.0
2017,1,19,10,3,25,8,5.0,1,0,1,0,6.0,6.0
2017,1,19,10,3,26,8,31.0,1,0,1,0,25.0,28.0
2017,1,19,10,3,27,8,31.0,1,0,1,0,25.0,28.0
2017,1,19,10,3,28,8,16.0,1,0,1,0,14.0,13.0
2017,1,19,10,3,29,8,24.0,1,0,1,0,24.0,27.0
2017,1,19,10,3,30,8,19.0,1,0,1,0,17.0,18.0
2017,1,19,10,3,31,8,10.0,1,0,1,0,9.0,9.0
2017,1,19,10,3,32,8,19.0,1,0,1,0,16.0,17.0
2017,1,19,10,3,33,8,19.0,1,0,1,0,16.0,16.0
2017,1,19,10,3,34,8,1.0,1,0,1,0,4.0,3.0
2017,1,19,10,3,35,8,23.0,1,0,1,0,23.0,27.0
2017,1,19,10,3,36,8,15.0,1,0,1,0,12.0,11.0
2017,1,19,10,3,37,8,31.0,1,0,1,0,17.0,20.0
2017,1,19,10,3,38,8,23.0,1,0,1,0,16.0,16.0
2017,1,19,10,3,39,8,15.0,1,0,1,0,17.0,17.0
2017,1,19,10,3,40,8,37.0,1,0,1,0,28.0,31.0
2017,1,19,10,3,41,8,36.0,1,0,1,0,32.0,35.0
2017,1,19,10,3,42,8,11.0,1,0,1,0,9.0,9.0
2017,1,19,10,3,43,8,10.0,1,0,1,0,12.0,12.0
2017,1,19,10,3,44,8,59.0,1,0,1,0,51.0,59.0
2017,1,19,10,3,45,8,18.0,1,0,1,0,16.0,15.0
2017,1,19,10,3,46,8,8.0,1,0,1,0,10.0,10.0
2017,1,19,10,3,47,8,15.0,1,0,1,0,16.0,16.0
2017,1,19,10,3,48,8,14.0,1,0,1,0,13.0,13.0
2017,1,19,10,3,49,8,12.0,1,0,1,0,13.0,14.0
2017,1,19,10,3,50,8,14.0,1,0,1,0,14.0,14.0
2017,1,19,11,3,1,8,7.0,1,0,1,0,10.0,11.0
2017,1,19,11,3,2,8,8.0,1,0,1,0,8.0,7.0
2017,1,19,11,3,3,8,8.0,1,0,1,0,8.0,8.0
2017,1,19,11,3,4,8,7.0,1,0,1,0,8.0,8.0
2017,1,19,11,3,5,8,4.0,1,0,1,0,4.0,4.0
2017,1,19,11,3,6,8,13.0,1,0,1,0,13.0,13.0
2017,1,19,11,3,7,8,6.0,1,0,1,0,9.0,9.0
2017,1,19,11,3,8,8,4.0,1,0,1,0,8.0,7.0
2017,1,19,11,3,9,8,8.0,1,0,1,0,8.0,8.0
2017,1,19,11,3,10,8,4.0,1,0,1,0,10.0,10.0
2017,1,19,11,3,11,8,2.0,1,0,1,0,10.0,10.0
2017,1,19,11,3,12,8,9.0,1,0,1,0,11.0,11.0
2017,1,19,11,3,13,8,3.0,1,0,1,0,4.0,3.0
2017,1,19,11,3,14,8,12.0,1,0,1,0,11.0,11.0
2017,1,19,11,3,15,8,3.0,1,0,1,0,4.0,3.0
2017,1,19,11,3,16,8,10.0,1,0,1,0,13.0,13.0
2017,1,19,11,3,17,8,13.0,1,0,1,0,13.0,13.0
2017,1,19,11,3,18,8,11.0,1,0,1,0,13.0,12.0
2017,1,19,11,3,19,8,12.0,1,0,1,0,13.0,13.0
2017,1,19,11,3,20,8,4.0,1,0,1,0,6.0,6.0
2017,1,19,11,3,21,8,1.0,1,0,1,0,5.0,5.0
2017,1,19,11,3,22,8,4.0,1,0,1,0,7.0,6.0
2017,1,19,11,3,23,8,2.0,1,0,1,0,3.0,3.0
2017,1,19,11,3,24,8,14.0,1,0,1,0,16.0,17.0
2017,1,19,11,3,25,8,4.0,1,0,1,0,5.0,5.0
2017,1,19,11,3,26,8,29.0,1,0,1,0,23.0,25.0
2017,1,19,11,3,27,8,31.0,1,0,1,0,23.0,25.0
2017,1,19,11,3,28,8,13.0,1,0,1,0,13.0,12.0
2017,1,19,11,3,29,8,25.0,1,0,1,0,22.0,23.0
2017,1,19,11,3,30,8,12.0,1,0,1,0,15.0,15.0
2017,1,19,11,3,31,8,6.0,1,0,1,0,8.0,8.0
2017,1,19,11,3,32,8,15.0,1,0,1,0,15.0,15.0
2017,1,19,11,3,33,8,16.0,1,0,1,0,15.0,14.0
2017,1,19,11,3,34,8,1.0,1,0,1,0,4.0,3.0
2017,1,19,11,3,35,8,23.0,1,0,1,0,21.0,23.0
2017,1,19,11,3,36,8,11.0,1,0,1,0,10.0,10.0
2017,1,19,11,3,37,8,14.0,1,0,1,0,15.0,16.0
2017,1,19,11,3,38,8,15.0,1,0,1,0,15.0,14.0
2017,1,19,11,3,39,8,7.0,1,0,1,0,15.0,14.0
2017,1,19,11,3,40,8,26.0,1,0,1,0,25.0,26.0
2017,1,19,11,3,41,8,27.0,1,0,1,0,29.0,30.0
