year,month,day,hour,weekday,grid_id,temperture,rainy,holiday,car_number
2017,1,11,13,2,54,8,0,0,6.0
2017,1,11,13,2,55,8,0,0,7.0
2017,1,11,13,2,56,8,0,0,6.0
2017,1,11,13,2,57,8,0,0,2.0
2017,1,11,13,2,58,8,0,0,2.0
2017,1,11,13,2,59,8,0,0,14.0
2017,1,11,13,2,60,8,0,0,7.0
2017,1,11,13,2,61,8,0,0,9.0
2017,1,11,13,2,62,8,0,0,8.0
2017,1,11,13,2,63,8,0,0,13.0
2017,1,11,13,2,64,8,0,0,12.0
2017,1,11,13,2,65,8,0,0,14.0
2017,1,11,13,2,66,8,0,0,7.0
2017,1,11,13,2,67,8,0,0,18.0
2017,1,11,13,2,68,8,0,0,17.0
2017,1,11,13,2,69,8,0,0,6.0
2017,1,11,13,2,70,8,0,0,14.0
2017,1,11,13,2,71,8,0,0,22.0
2017,1,11,13,2,72,8,0,0,9.0
2017,1,11,13,2,73,8,0,0,16.0
2017,1,11,13,2,74,8,0,0,4.0
2017,1,11,13,2,75,8,0,0,3.0
2017,1,11,13,2,76,8,0,0,1.0
2017,1,11,13,2,77,8,0,0,3.0
2017,1,11,13,2,78,8,0,0,8.0
2017,1,11,13,2,79,8,0,0,12.0
2017,1,11,13,2,80,8,0,0,11.0
2017,1,11,13,2,81,8,0,0,7.0
2017,1,11,13,2,82,8,0,0,8.0
2017,1,11,13,2,83,8,0,0,16.0
2017,1,11,13,2,84,8,0,0,14.0
2017,1,11,13,2,85,8,0,0,17.0
2017,1,11,13,2,86,8,0,0,18.0
2017,1,11,13,2,87,8,0,0,37.0
2017,1,11,13,2,88,8,0,0,14.0
2017,1,11,13,2,89,8,0,0,19.0
2017,1,11,13,2,90,8,0,0,12.0
2017,1,11,13,2,91,8,0,0,8.0
2017,1,11,13,2,92,8,0,0,45.0
2017,1,11,13,2,93,8,0,0,20.0
2017,1,11,13,2,94,8,0,0,12.0
2017,1,11,13,2,95,8,0,0,4.0
2017,1,11,13,2,96,8,0,0,17.0
2017,1,11,13,2,97,8,0,0,23.0
2017,1,11,13,2,98,8,0,0,37.0
2017,1,11,13,2,99,8,0,0,37.0
2017,1,11,13,2,100,8,0,0,11.0
2017,1,11,14,2,51,8,0,0,4.0
2017,1,11,14,2,52,8,0,0,0.0
2017,1,11,14,2,53,8,0,0,0.0
2017,1,11,14,2,54,8,0,0,8.0
2017,1,11,14,2,55,8,0,0,4.0
2017,1,11,14,2,56,8,0,0,10.0
2017,1,11,14,2,57,8,0,0,0.0
2017,1,11,14,2,58,8,0,0,6.0
2017,1,11,14,2,59,8,0,0,3.0
2017,1,11,14,2,60,8,0,0,7.0
2017,1,11,14,2,61,8,0,0,6.0
2017,1,11,14,2,62,8,0,0,7.0
2017,1,11,14,2,63,8,0,0,11.0
2017,1,11,14,2,64,8,0,0,9.0
2017,1,11,14,2,65,8,0,0,9.0
2017,1,11,14,2,66,8,0,0,10.0
2017,1,11,14,2,67,8,0,0,18.0
2017,1,11,14,2,68,8,0,0,11.0
2017,1,11,14,2,69,8,0,0,7.0
2017,1,11,14,2,70,8,0,0,12.0
2017,1,11,14,2,71,8,0,0,9.0
2017,1,11,14,2,72,8,0,0,9.0
2017,1,11,14,2,73,8,0,0,22.0
2017,1,11,14,2,74,8,0,0,7.0
2017,1,11,14,2,75,8,0,0,9.0
2017,1,11,14,2,76,8,0,0,2.0
2017,1,11,14,2,77,8,0,0,5.0
2017,1,11,14,2,78,8,0,0,11.0
2017,1,11,14,2,79,8,0,0,11.0
2017,1,11,14,2,80,8,0,0,10.0
2017,1,11,14,2,81,8,0,0,10.0
2017,1,11,14,2,82,8,0,0,16.0
2017,1,11,14,2,83,8,0,0,13.0
2017,1,11,14,2,84,8,0,0,14.0
2017,1,11,14,2,85,8,0,0,16.0
2017,1,11,14,2,86,8,0,0,10.0
2017,1,11,14,2,87,8,0,0,41.0
2017,1,11,14,2,88,8,0,0,16.0
2017,1,11,14,2,89,8,0,0,16.0
2017,1,11,14,2,90,8,0,0,12.0
2017,1,11,14,2,91,8,0,0,2.0
2017,1,11,14,2,92,8,0,0,45.0
2017,1,11,14,2,93,8,0,0,28.0
2017,1,11,14,2,94,8,0,0,19.0
2017,1,11,14,2,95,8,0,0,9.0
2017,1,11,14,2,96,8,0,0,18.0
2017,1,11,14,2,97,8,0,0,18.0
2017,1,11,14,2,98,8,0,0,32.0
2017,1,11,14,2,99,8,0,0,29.0
2017,1,11,14,2,100,8,0,0,20.0
2017,1,11,15,2,51,8,0,0,5.0
2017,1,11,15,2,52,8,0,0,0.0
2017,1,11,15,2,53,8,0,0,1.0
2017,1,11,15,2,54,8,0,0,6.0
2017,1,11,15,2,55,8,0,0,3.0
2017,1,11,15,2,56,8,0,0,10.0
2017,1,11,15,2,57,8,0,0,0.0
2017,1,11,15,2,58,8,0,0,3.0
2017,1,11,15,2,59,8,0,0,8.0
2017,1,11,15,2,60,8,0,0,14.0
2017,1,11,15,2,61,8,0,0,14.0
2017,1,11,15,2,62,8,0,0,15.0
2017,1,11,15,2,63,8,0,0,23.0
2017,1,11,15,2,64,8,0,0,10.0
2017,1,11,15,2,65,8,0,0,16.0
2017,1,11,15,2,66,8,0,0,12.0
2017,1,11,15,2,67,8,0,0,28.0
2017,1,11,15,2,68,8,0,0,25.0
2017,1,11,15,2,69,8,0,0,5.0
2017,1,11,15,2,70,8,0,0,14.0
2017,1,11,15,2,71,8,0,0,18.0
2017,1,11,15,2,72,8,0,0,14.0
2017,1,11,15,2,73,8,0,0,12.0
2017,1,11,15,2,74,8,0,0,2.0
2017,1,11,15,2,75,8,0,0,9.0
2017,1,11,15,2,76,8,0,0,2.0
2017,1,11,15,2,77,8,0,0,6.0
2017,1,11,15,2,78,8,0,0,18.0
2017,1,11,15,2,79,8,0,0,16.0
2017,1,11,15,2,80,8,0,0,17.0
2017,1,11,15,2,81,8,0,0,14.0
2017,1,11,15,2,82,8,0,0,13.0
2017,1,11,15,2,83,8,0,0,23.0
2017,1,11,15,2,84,8,0,0,20.0
2017,1,11,15,2,85,8,0,0,21.0
2017,1,11,15,2,86,8,0,0,11.0
2017,1,11,15,2,87,8,0,0,37.0
2017,1,11,15,2,88,8,0,0,14.0
2017,1,11,15,2,89,8,0,0,21.0
2017,1,11,15,2,90,8,0,0,16.0
2017,1,11,15,2,91,8,0,0,6.0
2017,1,11,15,2,92,8,0,0,61.0
2017,1,11,15,2,93,8,0,0,33.0
2017,1,11,15,2,94,8,0,0,15.0
2017,1,11,15,2,95,8,0,0,6.0
2017,1,11,15,2,96,8,0,0,18.0
2017,1,11,15,2,97,8,0,0,29.0
2017,1,11,15,2,98,8,0,0,37.0
2017,1,11,15,2,99,8,0,0,31.0
2017,1,11,15,2,100,8,0,0,19.0
2017,1,11,16,2,51,8,0,0,8.0
2017,1,11,16,2,52,8,0,0,0.0
2017,1,11,16,2,53,8,0,0,2.0
2017,1,11,16,2,54,8,0,0,5.0
2017,1,11,16,2,55,8,0,0,9.0
2017,1,11,16,2,56,8,0,0,14.0
2017,1,11,16,2,57,8,0,0,1.0
2017,1,11,16,2,58,8,0,0,4.0
2017,1,11,16,2,59,8,0,0,11.0
2017,1,11,16,2,60,8,0,0,15.0
2017,1,11,16,2,61,8,0,0,12.0
2017,1,11,16,2,62,8,0,0,12.0
2017,1,11,16,2,63,8,0,0,19.0
2017,1,11,16,2,64,8,0,0,8.0
2017,1,11,16,2,65,8,0,0,11.0
2017,1,11,16,2,66,8,0,0,16.0
2017,1,11,16,2,67,8,0,0,25.0
2017,1,11,16,2,68,8,0,0,26.0
2017,1,11,16,2,69,8,0,0,8.0
2017,1,11,16,2,70,8,0,0,12.0
2017,1,11,16,2,71,8,0,0,17.0
2017,1,11,16,2,72,8,0,0,11.0
2017,1,11,16,2,73,8,0,0,18.0
2017,1,11,16,2,74,8,0,0,13.0
2017,1,11,16,2,75,8,0,0,11.0
2017,1,11,16,2,76,8,0,0,5.0
2017,1,11,16,2,77,8,0,0,18.0
2017,1,11,16,2,78,8,0,0,17.0
2017,1,11,16,2,79,8,0,0,17.0
2017,1,11,16,2,80,8,0,0,11.0
2017,1,11,16,2,81,8,0,0,6.0
2017,1,11,16,2,82,8,0,0,14.0
2017,1,11,16,2,83,8,0,0,21.0
2017,1,11,16,2,84,8,0,0,17.0
2017,1,11,16,2,85,8,0,0,23.0
2017,1,11,16,2,86,8,0,0,17.0
2017,1,11,16,2,87,8,0,0,37.0
2017,1,11,16,2,88,8,0,0,15.0
2017,1,11,16,2,89,8,0,0,21.0
2017,1,11,16,2,90,8,0,0,19.0
2017,1,11,16,2,91,8,0,0,5.0
2017,1,11,16,2,92,8,0,0,47.0
2017,1,11,16,2,93,8,0,0,32.0
2017,1,11,16,2,94,8,0,0,14.0
2017,1,11,16,2,95,8,0,0,10.0
2017,1,11,16,2,96,8,0,0,10.0
2017,1,11,16,2,97,8,0,0,11.0
2017,1,11,16,2,98,8,0,0,26.0
2017,1,11,16,2,99,8,0,0,25.0
2017,1,11,16,2,100,8,0,0,17.0
2017,1,11,17,2,51,8,0,0,6.0
2017,1,11,17,2,52,8,0,0,0.0
2017,1,11,17,2,53,8,0,0,0.0
2017,1,11,17,2,54,8,0,0,12.0
2017,1,11,17,2,55,8,0,0,5.0
2017,1,11,17,2,56,8,0,0,9.0
2017,1,11,17,2,57,8,0,0,5.0
2017,1,11,17,2,58,8,0,0,4.0
2017,1,11,17,2,59,8,0,0,10.0
2017,1,11,17,2,60,8,0,0,9.0
2017,1,11,17,2,61,8,0,0,9.0
2017,1,11,17,2,62,8,0,0,9.0
2017,1,11,17,2,63,8,0,0,16.0
2017,1,11,17,2,64,8,0,0,10.0
2017,1,11,17,2,65,8,0,0,11.0
2017,1,11,17,2,66,8,0,0,13.0
2017,1,11,17,2,67,8,0,0,20.0
2017,1,11,17,2,68,8,0,0,24.0
2017,1,11,17,2,69,8,0,0,5.0
2017,1,11,17,2,70,8,0,0,19.0
2017,1,11,17,2,71,8,0,0,23.0
2017,1,11,17,2,72,8,0,0,15.0
2017,1,11,17,2,73,8,0,0,19.0
2017,1,11,17,2,74,8,0,0,12.0
2017,1,11,17,2,75,8,0,0,7.0
2017,1,11,17,2,76,8,0,0,1.0
2017,1,11,17,2,77,8,0,0,20.0
2017,1,11,17,2,78,8,0,0,14.0
2017,1,11,17,2,79,8,0,0,20.0
2017,1,11,17,2,80,8,0,0,25.0
2017,1,11,17,2,81,8,0,0,12.0
2017,1,11,17,2,82,8,0,0,14.0
2017,1,11,17,2,83,8,0,0,18.0
2017,1,11,17,2,84,8,0,0,14.0
2017,1,11,17,2,85,8,0,0,17.0
2017,1,11,17,2,86,8,0,0,11.0
2017,1,11,17,2,87,8,0,0,29.0
2017,1,11,17,2,88,8,0,0,9.0
2017,1,11,17,2,89,8,0,0,35.0
2017,1,11,17,2,90,8,0,0,8.0
2017,1,11,17,2,91,8,0,0,13.0
2017,1,11,17,2,92,8,0,0,35.0
2017,1,11,17,2,93,8,0,0,19.0
2017,1,11,17,2,94,8,0,0,14.0
2017,1,11,17,2,95,8,0,0,4.0
2017,1,11,17,2,96,8,0,0,12.0
2017,1,11,17,2,97,8,0,0,18.0
2017,1,11,17,2,98,8,0,0,28.0
2017,1,11,17,2,99,8,0,0,24.0
2017,1,11,17,2,100,8,0,0,18.0
2017,1,11,18,2,51,8,0,0,3.0
2017,1,11,18,2,52,8,0,0,0.0
2017,1,11,18,2,53,8,0,0,3.0
2017,1,11,18,2,54,8,0,0,13.0
2017,1,11,18,2,55,8,0,0,5.0
2017,1,11,18,2,56,8,0,0,15.0
2017,1,11,18,2,57,8,0,0,1.0
2017,1,11,18,2,58,8,0,0,1.0
2017,1,11,18,2,59,8,0,0,8.0
2017,1,11,18,2,60,8,0,0,11.0
2017,1,11,18,2,61,8,0,0,8.0
2017,1,11,18,2,62,8,0,0,8.0
2017,1,11,18,2,63,8,0,0,9.0
2017,1,11,18,2,64,8,0,0,11.0
2017,1,11,18,2,65,8,0,0,16.0
2017,1,11,18,2,66,8,0,0,18.0
2017,1,11,18,2,67,8,0,0,15.0
2017,1,11,18,2,68,8,0,0,13.0
2017,1,11,18,2,69,8,0,0,16.0
2017,1,11,18,2,70,8,0,0,21.0
2017,1,11,18,2,71,8,0,0,19.0
2017,1,11,18,2,72,8,0,0,17.0
2017,1,11,18,2,73,8,0,0,17.0
2017,1,11,18,2,74,8,0,0,4.0
2017,1,11,18,2,75,8,0,0,7.0
2017,1,11,18,2,76,8,0,0,3.0
2017,1,11,18,2,77,8,0,0,19.0
2017,1,11,18,2,78,8,0,0,10.0
2017,1,11,18,2,79,8,0,0,14.0
2017,1,11,18,2,80,8,0,0,16.0
2017,1,11,18,2,81,8,0,0,15.0
2017,1,11,18,2,82,8,0,0,16.0
2017,1,11,18,2,83,8,0,0,12.0
2017,1,11,18,2,84,8,0,0,4.0
2017,1,11,18,2,85,8,0,0,11.0
2017,1,11,18,2,86,8,0,0,10.0
2017,1,11,18,2,87,8,0,0,37.0
2017,1,11,18,2,88,8,0,0,14.0
2017,1,11,18,2,89,8,0,0,27.0
2017,1,11,18,2,90,8,0,0,14.0
2017,1,11,18,2,91,8,0,0,7.0
2017,1,11,18,2,92,8,0,0,41.0
2017,1,11,18,2,93,8,0,0,22.0
2017,1,11,18,2,94,8,0,0,13.0
2017,1,11,18,2,95,8,0,0,5.0
2017,1,11,18,2,96,8,0,0,15.0
2017,1,11,18,2,97,8,0,0,17.0
2017,1,11,18,2,98,8,0,0,34.0
2017,1,11,18,2,99,8,0,0,33.0
2017,1,11,18,2,100,8,0,0,12.0
2017,1,11,19,2,51,7,0,0,3.0
2017,1,11,19,2,52,7,0,0,0.0
2017,1,11,19,2,53,7,0,0,1.0
2017,1,11,19,2,54,7,0,0,11.0
2017,1,11,19,2,55,7,0,0,4.0
2017,1,11,19,2,56,7,0,0,13.0
2017,1,11,19,2,57,7,0,0,4.0
2017,1,11,19,2,58,7,0,0,6.0
2017,1,11,19,2,59,7,0,0,9.0
2017,1,11,19,2,60,7,0,0,12.0
2017,1,11,19,2,61,7,0,0,17.0
2017,1,11,19,2,62,7,0,0,18.0
2017,1,11,19,2,63,7,0,0,24.0
2017,1,11,19,2,64,7,0,0,8.0
2017,1,11,19,2,65,7,0,0,11.0
2017,1,11,19,2,66,7,0,0,14.0
2017,1,11,19,2,67,7,0,0,29.0
2017,1,11,19,2,68,7,0,0,28.0
2017,1,11,19,2,69,7,0,0,8.0
2017,1,11,19,2,70,7,0,0,22.0
2017,1,11,19,2,71,7,0,0,23.0
2017,1,11,19,2,72,7,0,0,16.0
2017,1,11,19,2,73,7,0,0,17.0
2017,1,11,19,2,74,7,0,0,14.0
2017,1,11,19,2,75,7,0,0,12.0
2017,1,11,19,2,76,7,0,0,6.0
2017,1,11,19,2,77,7,0,0,19.0
2017,1,11,19,2,78,7,0,0,26.0
2017,1,11,19,2,79,7,0,0,27.0
2017,1,11,19,2,80,7,0,0,11.0
2017,1,11,19,2,81,7,0,0,14.0
2017,1,11,19,2,82,7,0,0,10.0
2017,1,11,19,2,83,7,0,0,23.0
2017,1,11,19,2,84,7,0,0,19.0
2017,1,11,19,2,85,7,0,0,22.0
2017,1,11,19,2,86,7,0,0,18.0
2017,1,11,19,2,87,7,0,0,42.0
2017,1,11,19,2,88,7,0,0,16.0
2017,1,11,19,2,89,7,0,0,31.0
2017,1,11,19,2,90,7,0,0,21.0
2017,1,11,19,2,91,7,0,0,3.0
2017,1,11,19,2,92,7,0,0,50.0
2017,1,11,19,2,93,7,0,0,29.0
2017,1,11,19,2,94,7,0,0,19.0
2017,1,11,19,2,95,7,0,0,7.0
2017,1,11,19,2,96,7,0,0,15.0
2017,1,11,19,2,97,7,0,0,20.0
2017,1,11,19,2,98,7,0,0,31.0
2017,1,11,19,2,99,7,0,0,31.0
2017,1,11,19,2,100,7,0,0,18.0
2017,1,11,20,2,51,7,0,0,3.0
2017,1,11,20,2,52,7,0,0,0.0
2017,1,11,20,2,53,7,0,0,2.0
2017,1,11,20,2,54,7,0,0,4.0
2017,1,11,20,2,55,7,0,0,10.0
2017,1,11,20,2,56,7,0,0,18.0
2017,1,11,20,2,57,7,0,0,3.0
2017,1,11,20,2,58,7,0,0,2.0
2017,1,11,20,2,59,7,0,0,11.0
2017,1,11,20,2,60,7,0,0,12.0
2017,1,11,20,2,61,7,0,0,11.0
2017,1,11,20,2,62,7,0,0,10.0
2017,1,11,20,2,63,7,0,0,15.0
2017,1,11,20,2,64,7,0,0,12.0
2017,1,11,20,2,65,7,0,0,16.0
2017,1,11,20,2,66,7,0,0,17.0
2017,1,11,20,2,67,7,0,0,21.0
2017,1,11,20,2,68,7,0,0,20.0
2017,1,11,20,2,69,7,0,0,7.0
2017,1,11,20,2,70,7,0,0,25.0
2017,1,11,20,2,71,7,0,0,27.0
2017,1,11,20,2,72,7,0,0,7.0
2017,1,11,20,2,73,7,0,0,19.0
2017,1,11,20,2,74,7,0,0,5.0
2017,1,11,20,2,75,7,0,0,16.0
2017,1,11,20,2,76,7,0,0,5.0
2017,1,11,20,2,77,7,0,0,13.0
2017,1,11,20,2,78,7,0,0,13.0
2017,1,11,20,2,79,7,0,0,18.0
2017,1,11,20,2,80,7,0,0,15.0
2017,1,11,20,2,81,7,0,0,10.0
2017,1,11,20,2,82,7,0,0,6.0
2017,1,11,20,2,83,7,0,0,17.0
2017,1,11,20,2,84,7,0,0,15.0
2017,1,11,20,2,85,7,0,0,21.0
2017,1,11,20,2,86,7,0,0,16.0
2017,1,11,20,2,87,7,0,0,37.0
2017,1,11,20,2,88,7,0,0,12.0
2017,1,11,20,2,89,7,0,0,36.0
2017,1,11,20,2,90,7,0,0,9.0
2017,1,11,20,2,91,7,0,0,6.0
2017,1,11,20,2,92,7,0,0,54.0
2017,1,11,20,2,93,7,0,0,30.0
2017,1,11,20,2,94,7,0,0,25.0
2017,1,11,20,2,95,7,0,0,4.0
2017,1,11,20,2,96,7,0,0,18.0
2017,1,11,20,2,97,7,0,0,23.0
2017,1,11,20,2,98,7,0,0,35.0
2017,1,11,20,2,99,7,0,0,33.0
2017,1,11,20,2,100,7,0,0,22.0
2017,1,11,21,2,51,7,0,0,1.0
2017,1,11,21,2,52,7,0,0,0.0
2017,1,11,21,2,53,7,0,0,2.0
2017,1,11,21,2,54,7,0,0,3.0
2017,1,11,21,2,55,7,0,0,5.0
2017,1,11,21,2,56,7,0,0,10.0
2017,1,11,21,2,57,7,0,0,1.0
2017,1,11,21,2,58,7,0,0,3.0
2017,1,11,21,2,59,7,0,0,12.0
2017,1,11,21,2,60,7,0,0,11.0
2017,1,11,21,2,61,7,0,0,9.0
2017,1,11,21,2,62,7,0,0,10.0
2017,1,11,21,2,63,7,0,0,18.0
2017,1,11,21,2,64,7,0,0,6.0
2017,1,11,21,2,65,7,0,0,9.0
2017,1,11,21,2,66,7,0,0,12.0
2017,1,11,21,2,67,7,0,0,10.0
2017,1,11,21,2,68,7,0,0,12.0
2017,1,11,21,2,69,7,0,0,4.0
2017,1,11,21,2,70,7,0,0,19.0
2017,1,11,21,2,71,7,0,0,17.0
2017,1,11,21,2,72,7,0,0,12.0
2017,1,11,21,2,73,7,0,0,16.0
2017,1,11,21,2,74,7,0,0,8.0
2017,1,11,21,2,75,7,0,0,19.0
2017,1,11,21,2,76,7,0,0,6.0
2017,1,11,21,2,77,7,0,0,14.0
2017,1,11,21,2,78,7,0,0,13.0
2017,1,11,21,2,79,7,0,0,12.0
2017,1,11,21,2,80,7,0,0,13.0
2017,1,11,21,2,81,7,0,0,8.0
2017,1,11,21,2,82,7,0,0,3.0
2017,1,11,21,2,83,7,0,0,9.0
2017,1,11,21,2,84,7,0,0,19.0
2017,1,11,21,2,85,7,0,0,22.0
2017,1,11,21,2,86,7,0,0,22.0
2017,1,11,21,2,87,7,0,0,28.0
2017,1,11,21,2,88,7,0,0,9.0
2017,1,11,21,2,89,7,0,0,28.0
2017,1,11,21,2,90,7,0,0,7.0
2017,1,11,21,2,91,7,0,0,4.0
2017,1,11,21,2,92,7,0,0,42.0
2017,1,11,21,2,93,7,0,0,30.0
2017,1,11,21,2,94,7,0,0,14.0
2017,1,11,21,2,95,7,0,0,6.0
2017,1,11,21,2,96,7,0,0,14.0
2017,1,11,21,2,97,7,0,0,20.0
2017,1,11,21,2,98,7,0,0,33.0
2017,1,11,21,2,99,7,0,0,35.0
2017,1,11,21,2,100,7,0,0,18.0
2017,1,11,22,2,51,7,0,0,2.0
2017,1,11,22,2,52,7,0,0,0.0
2017,1,11,22,2,53,7,0,0,3.0
2017,1,11,22,2,54,7,0,0,2.0
2017,1,11,22,2,55,7,0,0,4.0
2017,1,11,22,2,56,7,0,0,10.0
2017,1,11,22,2,57,7,0,0,1.0
2017,1,11,22,2,58,7,0,0,1.0
2017,1,11,22,2,59,7,0,0,11.0
2017,1,11,22,2,60,7,0,0,13.0
2017,1,11,22,2,61,7,0,0,13.0
2017,1,11,22,2,62,7,0,0,13.0
2017,1,11,22,2,63,7,0,0,18.0
2017,1,11,22,2,64,7,0,0,10.0
2017,1,11,22,2,65,7,0,0,7.0
2017,1,11,22,2,66,7,0,0,10.0
2017,1,11,22,2,67,7,0,0,9.0
2017,1,11,22,2,68,7,0,0,14.0
2017,1,11,22,2,69,7,0,0,6.0
2017,1,11,22,2,70,7,0,0,16.0
2017,1,11,22,2,71,7,0,0,13.0
2017,1,11,22,2,72,7,0,0,9.0
2017,1,11,22,2,73,7,0,0,8.0
2017,1,11,22,2,74,7,0,0,8.0
2017,1,11,22,2,75,7,0,0,8.0
2017,1,11,22,2,76,7,0,0,4.0
2017,1,11,22,2,77,7,0,0,20.0
2017,1,11,22,2,78,7,0,0,17.0
2017,1,11,22,2,79,7,0,0,17.0
2017,1,11,22,2,80,7,0,0,5.0
2017,1,11,22,2,81,7,0,0,8.0
2017,1,11,22,2,82,7,0,0,2.0
2017,1,11,22,2,83,7,0,0,11.0
2017,1,11,22,2,84,7,0,0,14.0
2017,1,11,22,2,85,7,0,0,18.0
2017,1,11,22,2,86,7,0,0,13.0
2017,1,11,22,2,87,7,0,0,29.0
2017,1,11,22,2,88,7,0,0,7.0
2017,1,11,22,2,89,7,0,0,26.0
2017,1,11,22,2,90,7,0,0,6.0
2017,1,11,22,2,91,7,0,0,6.0
2017,1,11,22,2,92,7,0,0,39.0
2017,1,11,22,2,93,7,0,0,21.0
2017,1,11,22,2,94,7,0,0,19.0
2017,1,11,22,2,95,7,0,0,6.0
2017,1,11,22,2,96,7,0,0,12.0
2017,1,11,22,2,97,7,0,0,17.0
2017,1,11,22,2,98,7,0,0,25.0
2017,1,11,22,2,99,7,0,0,20.0
2017,1,11,22,2,100,7,0,0,18.0
2017,1,12,9,3,51,5,1,0,5.0
2017,1,12,9,3,52,5,1,0,0.0
2017,1,12,9,3,53,5,1,0,3.0
2017,1,12,9,3,54,5,1,0,7.0
2017,1,12,9,3,55,5,1,0,4.0
2017,1,12,9,3,56,5,1,0,10.0
2017,1,12,9,3,57,5,1,0,1.0
2017,1,12,9,3,58,5,1,0,4.0
2017,1,12,9,3,59,5,1,0,8.0
2017,1,12,9,3,60,5,1,0,15.0
2017,1,12,9,3,61,5,1,0,11.0
2017,1,12,9,3,62,5,1,0,11.0
2017,1,12,9,3,63,5,1,0,21.0
2017,1,12,9,3,64,5,1,0,6.0
2017,1,12,9,3,65,5,1,0,6.0
2017,1,12,9,3,66,5,1,0,9.0
2017,1,12,9,3,67,5,1,0,22.0
2017,1,12,9,3,68,5,1,0,22.0
2017,1,12,9,3,69,5,1,0,4.0
2017,1,12,9,3,70,5,1,0,19.0
2017,1,12,9,3,71,5,1,0,15.0
2017,1,12,9,3,72,5,1,0,14.0
2017,1,12,9,3,73,5,1,0,23.0
2017,1,12,9,3,74,5,1,0,9.0
2017,1,12,9,3,75,5,1,0,7.0
2017,1,12,9,3,76,5,1,0,4.0
2017,1,12,9,3,77,5,1,0,11.0
2017,1,12,9,3,78,5,1,0,17.0
2017,1,12,9,3,79,5,1,0,21.0
2017,1,12,9,3,80,5,1,0,21.0
2017,1,12,9,3,81,5,1,0,17.0
2017,1,12,9,3,82,5,1,0,17.0
2017,1,12,9,3,83,5,1,0,19.0
2017,1,12,9,3,84,5,1,0,13.0
2017,1,12,9,3,85,5,1,0,19.0
2017,1,12,9,3,86,5,1,0,19.0
2017,1,12,9,3,87,5,1,0,41.0
2017,1,12,9,3,88,5,1,0,20.0
2017,1,12,9,3,89,5,1,0,31.0
2017,1,12,9,3,90,5,1,0,13.0
2017,1,12,9,3,91,5,1,0,6.0
2017,1,12,9,3,92,5,1,0,46.0
2017,1,12,9,3,93,5,1,0,35.0
2017,1,12,9,3,94,5,1,0,14.0
2017,1,12,9,3,95,5,1,0,5.0
2017,1,12,9,3,96,5,1,0,14.0
2017,1,12,9,3,97,5,1,0,20.0
2017,1,12,9,3,98,5,1,0,30.0
2017,1,12,9,3,99,5,1,0,34.0
2017,1,12,9,3,100,5,1,0,13.0
2017,1,12,10,3,51,5,0,0,10.0
2017,1,12,10,3,52,5,0,0,0.0
2017,1,12,10,3,53,5,0,0,5.0
2017,1,12,10,3,54,5,0,0,9.0
2017,1,12,10,3,55,5,0,0,2.0
2017,1,12,10,3,56,5,0,0,10.0
2017,1,12,10,3,57,5,0,0,2.0
2017,1,12,10,3,58,5,0,0,2.0
2017,1,12,10,3,59,5,0,0,8.0
2017,1,12,10,3,60,5,0,0,16.0
2017,1,12,10,3,61,5,0,0,13.0
2017,1,12,10,3,62,5,0,0,16.0
2017,1,12,10,3,63,5,0,0,25.0
2017,1,12,10,3,64,5,0,0,10.0
2017,1,12,10,3,65,5,0,0,11.0
2017,1,12,10,3,66,5,0,0,11.0
2017,1,12,10,3,67,5,0,0,19.0
2017,1,12,10,3,68,5,0,0,18.0
2017,1,12,10,3,69,5,0,0,6.0
2017,1,12,10,3,70,5,0,0,13.0
2017,1,12,10,3,71,5,0,0,17.0
2017,1,12,10,3,72,5,0,0,12.0
2017,1,12,10,3,73,5,0,0,26.0
2017,1,12,10,3,74,5,0,0,6.0
2017,1,12,10,3,75,5,0,0,16.0
2017,1,12,10,3,76,5,0,0,5.0
2017,1,12,10,3,77,5,0,0,9.0
2017,1,12,10,3,78,5,0,0,25.0
2017,1,12,10,3,79,5,0,0,22.0
2017,1,12,10,3,80,5,0,0,14.0
2017,1,12,10,3,81,5,0,0,16.0
2017,1,12,10,3,82,5,0,0,13.0
2017,1,12,10,3,83,5,0,0,16.0
2017,1,12,10,3,84,5,0,0,16.0
2017,1,12,10,3,85,5,0,0,19.0
2017,1,12,10,3,86,5,0,0,16.0
2017,1,12,10,3,87,5,0,0,49.0
2017,1,12,10,3,88,5,0,0,23.0
2017,1,12,10,3,89,5,0,0,17.0
2017,1,12,10,3,90,5,0,0,27.0
2017,1,12,10,3,91,5,0,0,10.0
2017,1,12,10,3,92,5,0,0,52.0
2017,1,12,10,3,93,5,0,0,35.0
2017,1,12,10,3,94,5,0,0,21.0
2017,1,12,10,3,95,5,0,0,10.0
2017,1,12,10,3,96,5,0,0,16.0
2017,1,12,10,3,97,5,0,0,33.0
2017,1,12,10,3,98,5,0,0,38.0
2017,1,12,10,3,99,5,0,0,38.0
2017,1,12,10,3,100,5,0,0,19.0
2017,1,12,11,3,51,6,0,0,10.0
2017,1,12,11,3,52,6,0,0,0.0
2017,1,12,11,3,53,6,0,0,5.0
2017,1,12,11,3,54,6,0,0,6.0
2017,1,12,11,3,55,6,0,0,7.0
2017,1,12,11,3,56,6,0,0,9.0
2017,1,12,11,3,57,6,0,0,1.0
2017,1,12,11,3,58,6,0,0,7.0
2017,1,12,11,3,59,6,0,0,5.0
2017,1,12,11,3,60,6,0,0,15.0
